TimeSeconds,Power [W],CumulativeEnergy,Status
565.0,0.995,580.940000000002,Not at Work
566.0,0.975,581.915000000002,Not at Work
567.0,1.04,582.955000000002,Not at Work
568.0,0.98,583.935000000002,Not at Work
569.0,1.01,584.945000000002,Not at Work
570.0,1.12,586.065000000002,Not at Work
571.0,0.975,587.040000000002,Not at Work
572.0,1.05,588.090000000002,Not at Work
573.0,1.02,589.110000000002,Not at Work
574.0,0.99,590.100000000002,Not at Work
575.0,1.05,591.1500000000019,Not at Work
576.0,0.975,592.1250000000019,Not at Work
577.0,1.07,593.195000000002,Not at Work
578.0,0.97,594.165000000002,Not at Work
579.0,0.99,595.155000000002,Not at Work
580.0,0.975,596.130000000002,Not at Work
581.0,0.99,597.120000000002,Not at Work
582.0,1.01,598.130000000002,Not at Work
583.0,1.32,599.4500000000021,Not at Work
584.0,1.16,600.6100000000021,Not at Work
585.0,1.04,601.650000000002,Not at Work
586.0,0.99,602.640000000002,Not at Work
587.0,0.99,603.630000000002,Not at Work
588.0,1.04,604.670000000002,Not at Work
589.0,0.99,605.660000000002,Not at Work
590.0,0.995,606.655000000002,Not at Work
591.0,1.12,607.775000000002,Not at Work
592.0,0.98,608.755000000002,Not at Work
593.0,0.985,609.740000000002,Not at Work
594.0,1.01,610.750000000002,Not at Work
595.0,0.975,611.7250000000021,Not at Work
596.0,1.05,612.775000000002,Not at Work
597.0,1.18,613.955000000002,Not at Work
598.0,1.05,615.0050000000019,Not at Work
599.0,0.99,615.9950000000019,Not at Work
600.0,0.975,616.970000000002,Not at Work
601.0,1.04,618.0100000000019,Not at Work
602.0,0.99,619.0000000000019,Not at Work
603.0,0.995,619.9950000000019,Not at Work
604.0,1.01,621.0050000000019,Not at Work
605.0,0.985,621.9900000000019,Not at Work
606.0,1.16,623.1500000000019,At Work (In the Office)
607.0,0.97,624.1200000000019,At Work (In the Office)
608.0,0.995,625.1150000000019,At Work (In the Office)
609.0,1.03,626.1450000000019,At Work (In the Office)
610.0,0.99,627.1350000000019,At Work (In the Office)
611.0,1.05,628.1850000000019,At Work (In the Office)
612.0,0.975,629.1600000000019,At Work (In the Office)
613.0,1.01,630.1700000000019,At Work (In the Office)
614.0,0.99,631.1600000000019,At Work (In the Office)
615.0,0.99,632.1500000000019,At Work (In the Office)
616.0,0.99,633.1400000000019,At Work (In the Office)
617.0,1.0,634.1400000000019,At Work (In the Office)
618.0,1.01,635.1500000000019,At Work (In the Office)
619.0,1.04,636.1900000000019,At Work (In the Office)
620.0,1.01,637.2000000000019,At Work (In the Office)
621.0,0.985,638.1850000000019,At Work (In the Office)
622.0,1.05,639.2350000000018,At Work (In the Office)
623.0,1.04,640.2750000000018,At Work (In the Office)
624.0,1.0,641.2750000000018,At Work (In the Office)
625.0,0.99,642.2650000000018,At Work (In the Office)
626.0,0.975,643.2400000000018,At Work (In the Office)
627.0,1.01,644.2500000000018,At Work (In the Office)
628.0,0.99,645.2400000000018,At Work (In the Office)
629.0,0.985,646.2250000000018,At Work (In the Office)
630.0,1.08,647.3050000000019,At Work (In the Office)
631.0,0.975,648.2800000000019,At Work (In the Office)
632.0,1.18,649.4600000000019,At Work (In the Office)
633.0,1.17,650.6300000000018,At Work (In the Office)
634.0,0.975,651.6050000000018,At Work (In the Office)
635.0,1.07,652.6750000000019,At Work (In the Office)
636.0,0.985,653.6600000000019,At Work (In the Office)
637.0,1.0,654.6600000000019,At Work (In the Office)
638.0,1.01,655.6700000000019,At Work (In the Office)
639.0,0.985,656.6550000000019,At Work (In the Office)
640.0,1.04,657.6950000000019,At Work (In the Office)
641.0,0.98,658.6750000000019,At Work (In the Office)
642.0,0.99,659.6650000000019,At Work (In the Office)
643.0,1.04,660.7050000000019,At Work (In the Office)
644.0,1.29,661.9950000000018,At Work (In the Office)
645.0,1.24,663.2350000000018,At Work (In the Office)
646.0,0.975,664.2100000000019,At Work (In the Office)
647.0,0.99,665.2000000000019,At Work (In the Office)
648.0,0.98,666.1800000000019,At Work (In the Office)
649.0,1.01,667.1900000000019,At Work (In the Office)
650.0,1.01,668.2000000000019,At Work (In the Office)
651.0,1.0,669.2000000000019,At Work (In the Office)
652.0,1.01,670.2100000000019,At Work (In the Office)
653.0,1.05,671.2600000000018,At Work (In the Office)
654.0,1.03,672.2900000000018,At Work (In the Office)
655.0,0.985,673.2750000000018,At Work (In the Office)
656.0,1.07,674.3450000000018,At Work (In the Office)
657.0,0.99,675.3350000000019,At Work (In the Office)
658.0,0.985,676.3200000000019,At Work (In the Office)
659.0,1.0,677.3200000000019,At Work (In the Office)
660.0,0.985,678.3050000000019,At Work (In the Office)
661.0,1.01,679.3150000000019,At Work (In the Office)
662.0,0.99,680.3050000000019,At Work (In the Office)
663.0,0.975,681.2800000000019,At Work (In the Office)
664.0,1.05,682.3300000000019,At Work (In the Office)
665.0,0.97,683.3000000000019,At Work (In the Office)
666.0,1.04,684.3400000000019,At Work (In the Office)
667.0,0.98,685.3200000000019,At Work (In the Office)
668.0,0.985,686.3050000000019,At Work (In the Office)
669.0,1.05,687.3550000000018,At Work (In the Office)
670.0,0.975,688.3300000000019,At Work (In the Office)
671.0,0.99,689.3200000000019,At Work (In the Office)
672.0,0.975,690.2950000000019,At Work (In the Office)
673.0,1.11,691.4050000000019,At Work (In the Office)
674.0,1.04,692.4450000000019,At Work (In the Office)
675.0,0.975,693.4200000000019,At Work (In the Office)
676.0,1.01,694.4300000000019,At Work (In the Office)
677.0,1.04,695.4700000000018,At Work (In the Office)
678.0,0.99,696.4600000000019,At Work (In the Office)
679.0,1.08,697.5400000000019,At Work (In the Office)
680.0,0.975,698.5150000000019,At Work (In the Office)
681.0,0.99,699.5050000000019,At Work (In the Office)
682.0,1.01,700.5150000000019,At Work (In the Office)
683.0,0.99,701.5050000000019,At Work (In the Office)
684.0,0.98,702.485000000002,At Work (In the Office)
685.0,1.02,703.5050000000019,At Work (In the Office)
686.0,1.01,704.5150000000019,At Work (In the Office)
687.0,1.04,705.5550000000019,At Work (In the Office)
688.0,0.99,706.5450000000019,At Work (In the Office)
689.0,1.16,707.7050000000019,At Work (In the Office)
690.0,1.05,708.7550000000018,At Work (In the Office)
691.0,1.01,709.7650000000018,At Work (In the Office)
692.0,1.0,710.7650000000018,At Work (In the Office)
693.0,1.12,711.8850000000018,At Work (In the Office)
694.0,1.14,713.0250000000018,At Work (In the Office)
695.0,1.01,714.0350000000018,At Work (In the Office)
696.0,0.98,715.0150000000018,At Work (In the Office)
697.0,1.02,716.0350000000018,At Work (In the Office)
698.0,1.04,717.0750000000018,At Work (In the Office)
699.0,1.04,718.1150000000017,At Work (In the Office)
700.0,1.09,719.2050000000017,At Work (In the Office)
701.0,1.0,720.2050000000017,At Work (In the Office)
702.0,1.01,721.2150000000017,At Work (In the Office)
703.0,1.05,722.2650000000017,At Work (In the Office)
704.0,1.07,723.3350000000017,At Work (In the Office)
705.0,1.2,724.5350000000018,At Work (In the Office)
706.0,1.01,725.5450000000018,At Work (In the Office)
707.0,1.0,726.5450000000018,At Work (In the Office)
708.0,1.01,727.5550000000018,At Work (In the Office)
709.0,0.975,728.5300000000018,At Work (In the Office)
710.0,1.01,729.5400000000018,At Work (In the Office)
711.0,1.05,730.5900000000017,At Work (In the Office)
712.0,1.22,731.8100000000018,At Work (In the Office)
713.0,1.04,732.8500000000017,At Work (In the Office)
714.0,0.985,733.8350000000017,At Work (In the Office)
715.0,1.01,734.8450000000017,At Work (In the Office)
716.0,0.985,735.8300000000017,At Work (In the Office)
717.0,1.0,736.8300000000017,At Work (In the Office)
718.0,0.975,737.8050000000018,At Work (In the Office)
719.0,1.14,738.9450000000018,At Work (In the Office)
720.0,0.99,739.9350000000018,At Work (In the Office)
721.0,1.04,740.9750000000017,At Work (In the Office)
722.0,1.02,741.9950000000017,At Work (In the Office)
723.0,0.975,742.9700000000017,At Work (In the Office)
724.0,1.05,744.0200000000017,At Work (In the Office)
725.0,0.985,745.0050000000017,At Work (In the Office)
726.0,1.01,746.0150000000017,At Work (In the Office)
727.0,0.985,747.0000000000017,At Work (In the Office)
728.0,0.97,747.9700000000017,At Work (In the Office)
729.0,0.99,748.9600000000017,At Work (In the Office)
730.0,0.975,749.9350000000018,At Work (In the Office)
731.0,0.995,750.9300000000018,At Work (In the Office)
732.0,1.05,751.9800000000017,At Work (In the Office)
733.0,0.985,752.9650000000017,At Work (In the Office)
734.0,1.11,754.0750000000018,At Work (In the Office)
735.0,1.0,755.0750000000018,At Work (In the Office)
736.0,1.01,756.0850000000017,At Work (In the Office)
737.0,1.04,757.1250000000017,At Work (In the Office)
738.0,0.975,758.1000000000017,At Work (In the Office)
739.0,0.99,759.0900000000017,At Work (In the Office)
740.0,0.99,760.0800000000017,At Work (In the Office)
741.0,0.99,761.0700000000018,At Work (In the Office)
742.0,1.16,762.2300000000017,At Work (In the Office)
743.0,1.0,763.2300000000017,At Work (In the Office)
744.0,0.99,764.2200000000017,At Work (In the Office)
745.0,1.04,765.2600000000017,At Work (In the Office)
746.0,0.99,766.2500000000017,At Work (In the Office)
747.0,1.11,767.3600000000017,At Work (In the Office)
748.0,1.02,768.3800000000017,At Work (In the Office)
749.0,0.99,769.3700000000017,At Work (In the Office)
750.0,1.15,770.5200000000017,At Work (In the Office)
751.0,1.01,771.5300000000017,At Work (In the Office)
752.0,0.975,772.5050000000017,At Work (In the Office)
753.0,1.23,773.7350000000017,At Work (In the Office)
754.0,1.04,774.7750000000017,At Work (In the Office)
755.0,1.04,775.8150000000016,At Work (In the Office)
756.0,1.01,776.8250000000016,At Work (In the Office)
757.0,0.97,777.7950000000017,At Work (In the Office)
758.0,1.19,778.9850000000017,At Work (In the Office)
759.0,0.975,779.9600000000017,At Work (In the Office)
760.0,1.04,781.0000000000017,At Work (In the Office)
761.0,1.02,782.0200000000017,At Work (In the Office)
762.0,0.975,782.9950000000017,At Work (In the Office)
763.0,1.01,784.0050000000017,At Work (In the Office)
764.0,0.975,784.9800000000017,At Work (In the Office)
765.0,1.16,786.1400000000017,At Work (In the Office)
766.0,1.21,787.3500000000017,At Work (In the Office)
767.0,0.975,788.3250000000018,At Work (In the Office)
768.0,1.05,789.3750000000017,At Work (In the Office)
769.0,0.975,790.3500000000017,At Work (In the Office)
770.0,0.99,791.3400000000017,At Work (In the Office)
771.0,1.06,792.4000000000017,At Work (In the Office)
772.0,0.98,793.3800000000017,At Work (In the Office)
773.0,0.99,794.3700000000017,At Work (In the Office)
774.0,0.975,795.3450000000017,At Work (In the Office)
775.0,0.99,796.3350000000017,At Work (In the Office)
776.0,1.19,797.5250000000018,At Work (In the Office)
777.0,1.16,798.6850000000018,At Work (In the Office)
778.0,1.0,799.6850000000018,At Work (In the Office)
779.0,1.05,800.7350000000017,At Work (In the Office)
780.0,0.99,801.7250000000017,At Work (In the Office)
781.0,1.05,802.7750000000017,At Work (In the Office)
782.0,1.02,803.7950000000017,At Work (In the Office)
783.0,0.99,804.7850000000017,At Work (In the Office)
784.0,1.14,805.9250000000017,At Work (In the Office)
785.0,0.99,806.9150000000017,At Work (In the Office)
786.0,0.985,807.9000000000017,At Work (In the Office)
787.0,1.01,808.9100000000017,At Work (In the Office)
788.0,0.975,809.8850000000017,At Work (In the Office)
789.0,1.05,810.9350000000017,At Work (In the Office)
790.0,0.99,811.9250000000017,At Work (In the Office)
791.0,0.975,812.9000000000017,At Work (In the Office)
792.0,1.16,814.0600000000017,At Work (In the Office)
793.0,0.975,815.0350000000017,At Work (In the Office)
794.0,1.02,816.0550000000017,At Work (In the Office)
795.0,0.99,817.0450000000017,At Work (In the Office)
796.0,0.975,818.0200000000017,At Work (In the Office)
797.0,0.99,819.0100000000017,At Work (In the Office)
798.0,0.975,819.9850000000017,At Work (In the Office)
799.0,1.01,820.9950000000017,At Work (In the Office)
800.0,1.15,822.1450000000017,At Work (In the Office)
801.0,0.98,823.1250000000017,At Work (In the Office)
802.0,1.05,824.1750000000017,At Work (In the Office)
803.0,0.97,825.1450000000017,At Work (In the Office)
804.0,1.01,826.1550000000017,At Work (In the Office)
805.0,1.03,827.1850000000017,At Work (In the Office)
806.0,0.99,828.1750000000017,At Work (In the Office)
807.0,0.995,829.1700000000017,At Work (In the Office)
808.0,0.975,830.1450000000017,At Work (In the Office)
809.0,1.01,831.1550000000017,At Work (In the Office)
810.0,1.01,832.1650000000017,At Work (In the Office)
811.0,0.99,833.1550000000017,At Work (In the Office)
812.0,0.99,834.1450000000017,At Work (In the Office)
813.0,1.04,835.1850000000017,At Work (In the Office)
814.0,0.99,836.1750000000017,At Work (In the Office)
815.0,1.03,837.2050000000016,At Work (In the Office)
816.0,0.99,838.1950000000016,At Work (In the Office)
817.0,0.975,839.1700000000017,At Work (In the Office)
818.0,1.13,840.3000000000017,At Work (In the Office)
819.0,0.99,841.2900000000017,At Work (In the Office)
820.0,0.975,842.2650000000017,At Work (In the Office)
821.0,1.01,843.2750000000017,At Work (In the Office)
822.0,0.975,844.2500000000017,At Work (In the Office)
823.0,1.05,845.3000000000017,At Work (In the Office)
824.0,1.01,846.3100000000017,At Work (In the Office)
825.0,0.975,847.2850000000017,At Work (In the Office)
826.0,1.2,848.4850000000017,At Work (In the Office)
827.0,1.14,849.6250000000017,At Work (In the Office)
828.0,1.06,850.6850000000017,At Work (In the Office)
829.0,1.05,851.7350000000016,At Work (In the Office)
830.0,0.975,852.7100000000016,At Work (In the Office)
831.0,0.99,853.7000000000016,At Work (In the Office)
832.0,0.97,854.6700000000017,At Work (In the Office)
833.0,0.99,855.6600000000017,At Work (In the Office)
834.0,1.15,856.8100000000017,At Work (In the Office)
835.0,0.99,857.8000000000017,At Work (In the Office)
836.0,1.05,858.8500000000016,At Work (In the Office)
837.0,0.975,859.8250000000016,At Work (In the Office)
838.0,0.99,860.8150000000016,At Work (In the Office)
839.0,1.04,861.8550000000016,At Work (In the Office)
840.0,1.01,862.8650000000016,At Work (In the Office)
841.0,0.99,863.8550000000016,At Work (In the Office)
842.0,1.16,865.0150000000016,At Work (In the Office)
843.0,0.99,866.0050000000016,At Work (In the Office)
844.0,0.99,866.9950000000016,At Work (In the Office)
845.0,1.0,867.9950000000016,At Work (In the Office)
846.0,0.98,868.9750000000016,At Work (In the Office)
847.0,1.05,870.0250000000016,At Work (In the Office)
848.0,0.99,871.0150000000016,At Work (In the Office)
849.0,1.04,872.0550000000015,At Work (In the Office)
850.0,0.99,873.0450000000016,At Work (In the Office)
851.0,0.975,874.0200000000016,At Work (In the Office)
852.0,0.995,875.0150000000016,At Work (In the Office)
853.0,1.01,876.0250000000016,At Work (In the Office)
854.0,0.975,877.0000000000016,At Work (In the Office)
855.0,0.99,877.9900000000016,At Work (In the Office)
856.0,0.975,878.9650000000016,At Work (In the Office)
857.0,1.05,880.0150000000016,At Work (In the Office)
858.0,1.03,881.0450000000016,At Work (In the Office)
859.0,0.975,882.0200000000016,At Work (In the Office)
860.0,1.06,883.0800000000015,At Work (In the Office)
861.0,0.99,884.0700000000015,At Work (In the Office)
862.0,1.05,885.1200000000015,At Work (In the Office)
863.0,0.99,886.1100000000015,At Work (In the Office)
864.0,1.01,887.1200000000015,At Work (In the Office)
865.0,1.01,888.1300000000015,At Work (In the Office)
866.0,0.975,889.1050000000015,At Work (In the Office)
867.0,0.99,890.0950000000015,At Work (In the Office)
868.0,1.15,891.2450000000015,At Work (In the Office)
869.0,1.11,892.3550000000015,At Work (In the Office)
870.0,1.07,893.4250000000015,At Work (In the Office)
871.0,0.995,894.4200000000016,At Work (In the Office)
872.0,0.99,895.4100000000016,At Work (In the Office)
873.0,1.05,896.4600000000015,At Work (In the Office)
874.0,1.0,897.4600000000015,At Work (In the Office)
875.0,1.04,898.5000000000015,At Work (In the Office)
876.0,0.995,899.4950000000015,At Work (In the Office)
877.0,0.99,900.4850000000015,At Work (In the Office)
878.0,1.01,901.4950000000015,At Work (In the Office)
879.0,1.0,902.4950000000015,At Work (In the Office)
880.0,0.985,903.4800000000015,At Work (In the Office)
881.0,1.05,904.5300000000015,At Work (In the Office)
882.0,0.99,905.5200000000015,At Work (In the Office)
883.0,1.03,906.5500000000014,At Work (In the Office)
884.0,0.99,907.5400000000014,At Work (In the Office)
885.0,0.975,908.5150000000015,At Work (In the Office)
886.0,1.06,909.5750000000014,At Work (In the Office)
887.0,1.16,910.7350000000014,At Work (In the Office)
888.0,1.16,911.8950000000013,At Work (In the Office)
889.0,1.01,912.9050000000013,At Work (In the Office)
890.0,0.97,913.8750000000014,At Work (In the Office)
891.0,1.05,914.9250000000013,At Work (In the Office)
892.0,0.975,915.9000000000013,At Work (In the Office)
893.0,0.99,916.8900000000014,At Work (In the Office)
894.0,1.04,917.9300000000013,At Work (In the Office)
895.0,0.975,918.9050000000013,At Work (In the Office)
896.0,1.05,919.9550000000013,At Work (In the Office)
897.0,0.975,920.9300000000013,At Work (In the Office)
898.0,0.99,921.9200000000013,At Work (In the Office)
899.0,0.99,922.9100000000013,At Work (In the Office)
900.0,0.975,923.8850000000014,At Work (In the Office)
901.0,1.01,924.8950000000013,At Work (In the Office)
902.0,0.995,925.8900000000014,At Work (In the Office)
